datetime,low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
2017-07-15,122.0,184.0,166.0,160.1,43.25,7336.11,160.1,160.1,0.0,0.0,0.0
2017-07-16,140.34,164.1,160.1,164.1,122.31,18804.92,162.26666666666668,162.17692307692306,0.08974358974361962,0.049857549857566456,0.07977207977210633
2017-07-17,159.46,186.0,164.1,174.2,102.83,17959.84,166.9242494226328,166.4966978807294,0.42755154190339795,0.20465016954848098,0.44580274470983394
2017-07-18,168.6,226.52,174.2,200.8,472.11,93549.37,177.61750000000004,176.0864021133962,1.5310978866038454,0.653988827087561,1.7542181190325687
2017-07-19,176.5,218.0,200.8,176.5,394.98,78452.67,177.31387924391893,176.18231716922503,1.1315620746939032,0.7960560711398997,0.671012007108007
2017-07-20,176.5,220.0,176.5,208.05,703.55,145809.79,184.78437360895092,182.565159872709,2.219213736241926,1.1818109244180532,2.0748056236477455
2017-07-21,200.24,216.4,208.05,205.0,190.53,40089.78,189.29541990903382,186.55507989021942,2.7403400188144076,1.5762330604369554,2.3282139167549043
2017-07-22,202.0,220.0,205.0,215.0,332.44,71342.11,194.6595695865972,191.13826133740181,3.5213082491953855,2.043671205442638,2.9552740875054955
2017-07-23,209.0,226.8,215.0,211.5,445.95,96532.74,197.99120612337174,194.1563180071656,3.8348881162061446,2.4574511981019254,2.7548738362084384
2017-07-24,208.0,214.18,211.5,211.0,172.06,36244.15,200.45636750719788,196.48058218787693,3.9757853193209485,2.7976461804297643,2.3562782777823683
2017-07-25,176.77,211.99,211.0,187.0,705.03,132204.44,197.9941767093181,195.25094767465654,2.7432290346615673,2.785740019871775,-0.08502197042041537
2017-07-26,175.12,193.0,187.0,186.95,673.06,124794.74,196.03055834688257,194.2310454596772,1.799512887205367,2.57393979254396,-1.548853810677186
2017-07-27,182.51,193.0,186.95,183.01,218.17,40999.73,193.7696947735835,192.91650200805594,0.8531927655275524,2.209769937643236,-2.7131543442313673
2017-07-28,171.1,192.0,183.01,173.95,552.76,100854.31,190.39503356098123,190.78633811663917,-0.3913045556579391,1.6656232129419912,-4.113855537199861
2017-07-29,164.02,187.0,173.95,185.96,392.3,68267.12,189.65208951439192,190.26424655564443,-0.6121570412525159,1.1934541915661838,-3.6112224656373995
2017-07-30,174.0,185.96,185.96,174.1,98.17,17519.34,187.08198410083511,188.5733335798082,-1.491349478973092,0.6409416108802367,-4.264582179706657
2017-07-31,168.0,175.33,174.1,172.5,230.33,39375.52,184.69938582562182,186.9417498551383,-2.2423640295164944,0.050996090676089116,-4.586720240385167
2017-08-01,171.81,198.02,172.5,190.0,1003.73,185920.62,185.55728015571225,187.24389957759942,-1.6866194218871726,-0.30290227808324954,-2.767434287607846
2017-08-02,180.96,195.0,190.0,184.12,863.46,162935.67,185.32650573845535,186.94271045582985,-1.6162047173745009,-0.5694034526307346,-2.0936025294875327
2017-08-03,182.71,191.0,184.12,188.0,232.2,43596.77,185.75290655988036,187.04242089605148,-1.2895143361711234,-0.7151054591040872,-1.1488177541340725
2017-08-04,184.0,191.3,188.0,187.1,236.18,44451.31,185.96655093044632,187.0477433511614,-1.0811924207150696,-0.7890044493060644,-0.5843759428180104
2017-08-05,184.31,216.0,187.1,203.0,1802.31,359215.24,188.65522490431263,188.49573660513295,0.1594882991796851,-0.5978957664235557,1.5147681312064816
2017-08-06,203.0,214.0,203.0,208.3,1008.38,208261.25,191.74373235047852,190.26385700788043,1.479875342598092,-0.17987397952477616,3.319498644245736
2017-08-07,204.59,211.54,208.3,210.41,945.59,196386.6,194.66853976702922,192.0355603371074,2.632979429921818,0.3853659725690895,4.495226914705457
2017-08-08,207.2,256.5,210.41,246.9,1877.43,435588.07,202.82945512835767,196.7944804491353,6.034974679222358,1.5195726254856479,9.030804107473422
2017-08-09,231.85,264.75,246.9,238.52,1635.21,405316.0,208.392585480492,200.36846926715214,8.024116213339852,2.824425017424992,10.39938239182972
2017-08-10,231.81,248.0,238.52,232.12,650.58,155912.8,212.08353300348756,203.05700356085111,9.026529442636445,4.0678523252217005,9.917354234829489
2017-08-11,224.0,236.49,232.12,235.0,1042.56,241029.73,215.6422468467608,205.73338022198155,9.90886662477925,5.238319197329521,9.341094854899458
2017-08-12,217.86,236.4,235.0,221.0,862.27,196197.07,216.4730558716253,207.0002062399917,9.47284963163358,6.086537838963516,6.772623585340126
2017-08-13,199.0,225.42,221.0,214.0,1598.54,339899.88,216.09003478326915,207.57592264178965,8.514112141479501,6.572654482723786,3.8829153175114293
2017-08-14,202.1,217.4,214.0,209.0,861.98,179936.37,214.99307834787092,207.69210003849724,7.300978309373676,6.718463650459232,1.1650293178288873
2017-08-15,197.0,213.5,209.0,210.12,1437.78,291680.39,214.2397819185727,207.88869432189247,6.35108759668023,6.644930180486339,-0.5876851676122179
2017-08-16,206.03,220.0,210.12,215.8,614.64,131585.38,214.48078789384215,208.52490711130932,5.95588078253283,6.507032898109251,-1.102304231152841
2017-08-17,207.0,218.44,215.8,208.0,979.41,208489.51,213.48032792360834,208.4829611472815,4.9973667763268566,6.204946497750077,-2.4151594428464414
2017-08-18,198.48,211.5,208.0,202.34,1080.77,220992.55,211.76146576608042,207.99491844310913,3.7665473229712916,5.717068756070455,-3.9010428661983276
2017-08-19,190.0,246.78,202.34,233.99,2902.92,641468.92,215.18962011563764,210.04912377928926,5.140496336348377,5.60171683828852,-0.9224410038802855
2017-08-20,222.63,253.99,233.99,238.03,1294.11,309942.48,218.71080778329096,212.24936377537432,6.46144400791664,5.773706923393074,1.3754741690471324
2017-08-21,229.59,258.0,238.03,235.0,1874.3,462903.91,221.22123096591284,214.03021061078007,7.191020355132764,6.057228494867608,2.267583720530313
2017-08-22,205.13,239.16,235.0,226.47,1627.96,363469.04,222.02993149401496,214.99988216924012,7.030049324774836,6.2518249937383255,1.5564486620730218
2017-08-23,224.3,239.52,226.47,227.0,1266.74,292504.58,222.7955167454649,215.93167089082675,6.863845854638157,6.37424543838652,0.9792008325032739
2017-08-24,221.12,233.49,227.0,228.71,596.84,135997.64,223.70640304530863,216.92035262382754,6.786050421481093,6.456615194060256,0.658870454841674
2017-08-25,226.45,257.8,228.71,236.0,1159.94,281864.93,225.59942400453068,218.3917262830069,7.207697721523772,6.6068444796471795,1.2017064837531848
2017-08-26,236.0,300.0,236.0,300.0,2958.11,800022.85,237.0543623560009,224.66605274818542,12.388309607815472,7.763216203862308,9.250186807906328
2017-08-27,264.01,300.0,300.0,275.0,1245.41,347556.96,242.89590506837416,228.52505933934611,14.370845729028048,9.084814063527105,10.572063331001885
2017-08-28,255.2,283.05,275.0,274.12,1330.13,360225.7,247.7022243383417,232.01169113279704,15.690533205544654,10.406015438366584,10.56903553435614
2017-08-29,265.0,278.0,274.12,271.0,999.19,269262.15,251.2881467051654,234.9859903910119,16.30215631415348,11.585284705060582,9.433743218185793
2017-08-30,269.0,281.5,271.0,274.45,841.8,230579.66,254.8528959778442,237.9899320519695,16.86296392587471,12.640849974088539,8.44422790357234
2017-08-31,272.51,286.99,274.45,286.0,1043.04,288334.73,259.64633652873937,241.6369308909381,18.00940563780128,13.714585051923468,8.589641171755623
2017-09-01,282.5,313.0,286.0,306.0,2824.0,836653.12,266.77965687916964,246.51693718773038,20.26271969143926,15.024235344768611,10.476968693341295
2017-09-02,231.15,311.54,306.0,250.92,3740.96,1012065.86,264.33913429399587,246.8501954645267,17.488938829469163,15.51718307729386,3.9435115043506066
2017-09-03,241.0,272.0,250.92,263.0,3021.16,776558.44,264.13307252660707,248.07056976283684,16.062502763770226,15.626248259893373,0.8725090077537061
2017-09-04,195.0,264.78,263.0,217.0,4090.63,920112.71,256.8806064032648,245.7261919833747,11.154414419890088,14.731873322327491,-7.154917804874806
2017-09-05,195.0,237.69,217.0,229.06,3583.63,783865.05,252.59990170415324,244.4704044385933,8.129497265559934,13.41138846152005,-10.563782391920231
