datetime,low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
2017-07-21,38.51,41.84,41.79,41.79,837.24,34824.98,41.79,41.79,0.0,0.0,0.0
2017-07-22,40.44,45.0,41.79,45.0,337.73,14389.63,43.528749999999995,43.45673076923077,0.07201923076922867,0.04001068376068259,0.06401709401709216
2017-07-23,40.77,45.0,45.0,43.77,1036.91,45327.82,43.622909930715934,43.56928536224741,0.05362456846852126,0.04559014470651811,0.016068847524006308
2017-07-24,41.05,45.9,43.77,45.9,195.05,8695.63,44.341698275862065,44.22085132371321,0.12084695214885244,0.07108364316259343,0.09952661797251802
2017-07-25,38.0,45.9,45.9,40.76,2959.81,120008.8,43.36856365521637,43.41826562712048,-0.04970197190411341,0.03515265343546741,-0.16970925067916165
2017-07-26,38.27,46.74,40.76,45.5,2300.61,100779.1,43.886614821448205,43.83522041869052,0.05139440275768692,0.03955507052558242,0.023678664464208993
2017-07-27,43.45,46.35,45.5,45.54,1876.05,84486.11,44.25556193928871,44.13840662988333,0.11715530940538343,0.059193620800066,0.11592337721063486
2017-07-28,42.5,45.54,45.54,42.5,1473.93,64434.85,43.88920322122166,43.87441872483592,0.01478449638574375,0.048521273089534654,-0.06747355340758181
2017-07-29,42.5,44.55,42.5,44.47,671.88,29061.56,44.00410549634872,43.96269694457347,0.04140855177524827,0.0468781991795421,-0.010939294808587657
2017-07-30,39.55,44.47,44.47,39.8,956.31,39334.26,43.2074291386927,43.388285280452486,-0.18085614175978293,-0.004147513151215606,-0.35341725721713463
2017-07-31,38.88,41.47,39.8,39.54,2043.34,81638.3,42.53637803427428,42.88916146043927,-0.35278342616499003,-0.08042705883530885,-0.5447127346593623
2017-08-01,39.51,45.32,39.54,44.3,3397.18,143096.16,42.849944230057055,43.06250520477696,-0.21256097471990643,-0.1088038824848549,-0.20751418447010306
2017-08-02,42.0,44.98,44.3,44.11,1606.51,70074.12,43.06873778058643,43.18521903109698,-0.11648125051054592,-0.11042868029420115,-0.012105140432689537
2017-08-03,42.01,44.78,44.11,43.43,297.06,12999.61,43.13024920209725,43.21271084698595,-0.08246164488870278,-0.10457795562072537,0.04423262146404519
2017-08-04,42.67,45.14,43.43,45.14,745.89,33269.7,43.46691686647894,43.42119632356628,0.0457205429126617,-0.07342205511799735,0.2382851960613181
2017-08-05,44.96,50.1,45.14,48.87,2960.56,141554.95,44.35981895519887,43.99118594897499,0.36863300622388095,0.017549581068058328,0.7021668503116453
2017-08-06,47.31,49.67,48.87,48.04,936.13,45317.1,44.96113582327264,44.40217593291745,0.5589598903551902,0.128326108565274,0.8612675635798325
2017-08-07,47.25,50.84,48.04,50.5,963.35,46856.15,45.85759046343946,45.004630199969924,0.8529602634695337,0.27591160346547733,1.1540973200081126
2017-08-08,49.5,52.92,50.5,51.5,2874.43,148017.83,46.763554250352705,45.6308778359912,1.1326764143615051,0.4497701310853356,1.365812566552339
2017-08-09,49.0,53.25,51.5,50.13,1750.61,91326.92,47.30047525803162,46.0551792528148,1.2452960052168152,0.6107310590643158,1.2691298923049987
2017-08-10,49.5,51.35,50.13,49.5,1605.39,80392.09,47.64931229119274,46.37360907424736,1.2757032169453808,0.7449635670006658,1.06147929988943
2017-08-11,49.0,51.1,49.5,50.87,1380.53,69532.36,48.1576872647675,46.781748428511236,1.3759388362562675,0.8720966977825151,1.0076842769475047
2017-08-12,45.7,51.39,50.87,49.63,3516.42,168851.74,48.38916096826888,47.036039720002144,1.3531212482667385,0.9688728735905803,0.7684967493523165
2017-08-13,45.2,50.25,49.63,47.44,2745.08,130755.99,48.24043744776561,47.07156501996788,1.16887242779773,1.0090625749305748,0.3196197057343104
2017-08-14,46.5,49.74,47.44,49.74,2390.02,115596.29,48.474736910449934,47.30302403006878,1.1717128803811576,1.0417159971620489,0.2599937664382175
2017-08-15,44.73,50.47,49.74,49.0,2284.86,106136.62,48.55661033229992,47.44837807733436,1.1082322549655572,1.0550595772188927,0.10634535549332913
2017-08-16,47.17,49.3,49.0,49.0,1710.71,82608.07,48.62558236439275,47.57976036516926,1.0458219992234916,1.0532075837744268,-0.014771169101870374
2017-08-17,47.02,49.71,49.0,47.75,1622.46,78877.74,48.489612579802284,47.59402406727148,0.8955885125308072,1.0216226754277662,-0.252068325793918
2017-08-18,45.47,48.96,47.3,47.22,943.76,44519.77,48.2927379647888,47.56298750340396,0.7297504613848389,0.9631577625484976,-0.4668146023273174
2017-08-19,46.65,58.42,47.22,55.7,4506.22,243971.07,49.439957321624895,48.232237443693585,1.2077198779313107,1.0121308113229839,0.39117813321665373
2017-08-20,52.0,56.83,55.7,54.84,1957.66,106954.33,50.27544145513677,48.77130412249985,1.5041373326369225,1.1106296641247373,0.7870153370243704
2017-08-21,52.5,129.0,54.84,78.5,26235.58,2220261.81,54.63848626020395,51.1785250768156,3.4599611833883444,1.5808685295899945,3.7581853075966998
2017-08-22,71.93,95.99,78.5,91.0,27799.58,2357195.81,60.25522803845346,54.38089554136234,5.8743324970911175,2.4401059294930816,6.868453135196072
2017-08-23,85.5,100.2,91.0,89.95,17122.64,1586898.21,64.83930503023043,57.22326582741817,7.616039202812267,3.475817752442528,8.280442900739478
