datetime,low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
2017-10-07 22:00:00,0.57,0.5855,0.5794,0.5853,186452.5,106943.34,0.5853,0.5853,0.0,0.0,0.0
2017-10-07 23:00:00,0.5785,0.5886,0.5853,0.5879,84117.56,49194.29,0.5867083333333333,0.58665,5.83333333332714e-05,3.2407407407373e-05,5.18518518517968e-05
2017-10-08 00:00:00,0.5826,0.6,0.5879,0.5987,106294.7,63258.63,0.5913886836027713,0.5909794480039429,0.0004092355988284391,0.00018684519077666233,0.0004447808161035535
2017-10-08 01:00:00,0.5922,0.6009,0.5987,0.594,112915.77,67261.79,0.592212974137931,0.591823862345188,0.0003891117927429244,0.0002553636873776996,0.00026749621073044957
2017-10-08 02:00:00,0.5893,0.5977,0.594,0.5893,67803.1,40292.86,0.5914215294755567,0.591238568257419,0.0001829612181376561,0.00023382558967421213,-0.00010172874307311209
2017-10-08 03:00:00,0.588,0.5931,0.5893,0.59,8363.15,4932.94,0.5910760230266086,0.590990492913924,8.55301126845287e-05,0.0001936292703409863,-0.00021619831531291517
2017-10-08 04:00:00,0.5811,0.5907,0.59,0.5823,54822.79,32041.28,0.5891176841931824,0.5894449337995037,-0.0003272496063212449,6.180872244174009e-05,-0.00077811665752597
2017-10-08 05:00:00,0.58,0.5852,0.5823,0.5813,44948.28,26167.94,0.5874862539968615,0.5881325831465807,-0.0006463291497191825,-0.00010837012477416715,-0.0010759180498900308
2017-10-08 06:00:00,0.5744,0.5813,0.5813,0.5761,93010.27,53724.52,0.5852336476856387,0.5863490901737172,-0.0011154424880784886,-0.0003410088368092228,-0.0015488673025385315
2017-10-08 07:00:00,0.5749,0.5824,0.5761,0.5812,587693.57,341505.94,0.5844692730168647,0.5856385658442318,-0.0011692928273671077,-0.000526592532513855,-0.0012854005897065053
2017-10-08 08:00:00,0.579,0.5818,0.5812,0.58,64529.28,37504.67,0.5836515038165623,0.5849072420679348,-0.0012557382513724846,-0.0006861254495080959,-0.0011392256037287775
2017-10-08 09:00:00,0.5777,0.5818,0.58,0.5817,20937.17,12132.19,0.5833045328444905,0.584513181845263,-0.0012086490007725548,-0.0007983415945280928,-0.0008206148124889239
2017-10-08 10:00:00,0.5781,0.5818,0.5817,0.5818,78932.4,45907.55,0.583043288786262,0.5841953330814768,-0.0011520442952147603,-0.000873197374700729,-0.0005576938410280625
2017-10-08 11:00:00,0.577,0.5857,0.5818,0.5776,172055.73,99988.75,0.5821164705004186,0.5834545986869079,-0.0013381281864892625,-0.0009704612474190904,-0.0007353338781403442
2017-10-08 12:00:00,0.574,0.582,0.5776,0.5797,135449.02,78334.81,0.5817116703230671,0.5830484430794923,-0.0013367727564251863,-0.0010463952390355326,-0.0005807550347793075
2017-10-08 13:00:00,0.578,0.5854,0.5797,0.5818,134169.37,78046.98,0.5817262674986204,0.5829178456776624,-0.0011915781790419189,-0.0010762728057770847,-0.0002306107465296684
2017-10-08 14:00:00,0.5818,0.5901,0.5818,0.5822,160598.26,94126.43,0.5818036722079449,0.5828449780725272,-0.001041305864582287,-0.0010691183126758004,5.562489618702671e-05
2017-10-08 15:00:00,0.58,0.5907,0.5822,0.587,134601.64,78814.11,0.5826446879852569,0.5832554869134456,-0.0006107989281887161,-0.0009757728738442293,0.0007299478913110264
2017-10-08 16:00:00,0.585,0.5895,0.587,0.5857,93962.91,55009.66,0.583135258906269,0.5834911733468294,-0.0003559144405603787,-0.000849988442489286,0.0009881480038578146
2017-10-08 17:00:00,0.5853,0.5931,0.5857,0.5888,73047.78,43116.76,0.5840387395272192,0.5839918360513522,4.69034758669995e-05,-0.0006685178452782443,0.0014308426422904876
2017-10-08 18:00:00,0.5856,0.5918,0.5888,0.5856,20984.41,12325.42,0.5842863500500401,0.5841404903345745,0.00014585971546565712,-0.0005041260867810517,0.0012999716044934176
2017-10-08 19:00:00,0.5856,0.5927,0.5856,0.5924,17411.9,10276.48,0.5855670630380229,0.5848902096087764,0.0006768534292465045,-0.0002661744101029037,0.0018860556786988165
2017-10-08 20:00:00,0.588,0.5935,0.5924,0.5926,43066.09,25434.84,0.5866727656011563,0.585578538046943,0.0010942275542132895,7.521598834209646e-06,0.00217341191075816
2017-10-08 21:00:00,0.5925,0.61,0.5926,0.602,147567.19,88883.92,0.5890743816974571,0.5870226834014353,0.002051698296021809,0.0004182967691681093,0.003266803053707399
2017-10-08 22:00:00,0.588,0.6065,0.602,0.6046,163305.17,97787.05,0.5915001851564108,0.5885473329921422,0.002952852164268549,0.0009271301664126068,0.0040514439957118845
2017-10-08 23:00:00,0.6,0.6073,0.6046,0.6044,83963.33,50630.64,0.5935108956051129,0.5899051891730045,0.0036057064321084464,0.0014644694278192927,0.004282474008578308
2017-10-09 00:00:00,0.6,0.6047,0.6044,0.6022,102163.89,61453.05,0.5948625400633404,0.5909462419909312,0.00391629807240923,0.0019560236619480384,0.003920548820922383
2017-10-09 01:00:00,0.5989,0.6029,0.6022,0.6,33533.93,20112.83,0.5956603397328372,0.5917048203753089,0.003955519357528248,0.0023566978175953027,0.00319764307986589
2017-10-09 02:00:00,0.5924,0.6035,0.6,0.5973,94204.36,56412.04,0.5959145964163216,0.5921691090801474,0.0037454873361741914,0.002634886196977707,0.0022212022783929686
2017-10-09 03:00:00,0.5938,0.5996,0.5973,0.5938,24499.13,14593.28,0.5955870926869856,0.592303245982504,0.0032838467044816744,0.0027648391724700867,0.0010380150640231754
2017-10-09 04:00:00,0.5872,0.5989,0.5938,0.5872,169969.04,100681.73,0.5942894579674803,0.591886918997465,0.0024025389700153,0.0026923072998917778,-0.0005795366597529557
2017-10-09 05:00:00,0.5869,0.5904,0.5872,0.5904,24902.03,14655.12,0.5936882128017652,0.5917665187423439,0.0019216940594213305,0.002538062446434521,-0.001232736774026381
2017-10-09 06:00:00,0.5797,0.5905,0.5904,0.5819,228163.64,132989.11,0.5918672944591357,0.5909730712804071,0.0008942231787285593,0.00220908607934873,-0.0026297258012403417
2017-10-09 07:00:00,0.5797,0.5854,0.5819,0.5821,45076.41,26266.79,0.5903594859512941,0.5902640133904956,9.547256079844857e-05,0.001786148921021629,-0.003381352720446361
2017-10-09 08:00:00,0.582,0.5854,0.5821,0.5848,33762.7,19727.85,0.5895017024028639,0.5898299113659513,-0.0003282089630873841,0.001363105737497261,-0.0033826294011692903
2017-10-09 09:00:00,0.5797,0.5865,0.5848,0.5847,30516.0,17779.57,0.5887611687804293,0.5894245311682009,-0.0006633623877716488,0.0009576805444462136,-0.003242085864435725
2017-10-09 10:00:00,0.5826,0.5927,0.5847,0.59,79523.46,46886.79,0.5889521532226645,0.5894697824151682,-0.0005176291925037546,0.0006625419747027946,-0.0023603423344130984
