datetime,low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
2017-10-07 22:00:00,3821.2,3821.2,3821.2,3821.2,0.0,0.0,3821.2,3821.2,0.0,0.0,0.0
2017-10-07 23:00:00,3821.2,4250.0,3821.2,4250.0,129.41,542456.89,4053.4666666666662,4043.8461538461534,9.620512820512886,5.344729344729381,8.55156695156701
2017-10-08 00:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4130.173672055427,4117.915229176934,12.258442878493042,8.178218497911208,8.160448761163668
2017-10-08 01:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4167.99816091954,4154.8403590501075,13.15780186943266,9.865069233521456,6.585465271822407
2017-10-08 02:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4190.277767525043,4176.90827228174,13.369495243302481,10.907556742380637,4.923877001843689
2017-10-08 03:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4204.793411991432,4191.547962385001,13.245449606431066,11.541255692867026,3.408387827128081
2017-10-08 04:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4214.8811039397615,4201.943354267497,12.937749672264545,11.89467106398324,2.086157216562608
2017-10-08 05:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4222.209876256261,4209.686470658226,12.523405598034515,12.045767795871296,0.9552756043264381
2017-10-08 06:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4227.707751865927,4215.661820707049,12.045931158878375,12.045805533536377,0.0002512506839948969
2017-10-08 07:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4231.9321242235765,4220.400155246694,11.531968976882126,11.930676316674647,-0.7974146795850423
2017-10-08 08:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4235.238109843406,4224.239264488442,10.998845354964033,11.726797026674914,-1.4559033434217632
2017-10-08 09:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4237.862725452036,4227.4043767427875,10.45834870924864,11.454387524760163,-1.9920776310230472
2017-10-08 10:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4239.970217402348,4230.051449931717,9.918767470630883,11.129396969196316,-2.4212589971308667
2017-10-08 11:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4241.677969145742,4232.291909507422,9.386059638320148,10.764689498845586,-2.7572597210508754
2017-10-08 12:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4243.072051782026,4234.207491131435,8.864560650591557,10.370805155913079,-3.012489010643044
2017-10-08 13:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4244.216949848835,4235.85951729145,8.357432557384527,9.956468084453421,-3.198071054137788
2017-10-08 14:00:00,4250.0,4250.0,4250.0,4250.0,0.0,0.0,4245.1618614068475,4237.294899773354,7.866961633493702,9.528939711147933,-3.323956155308462
2017-10-08 15:00:00,4200.0,4300.0,4250.0,4300.0,90.72,387039.43,4254.037309916038,4243.490053123452,10.547256792586268,9.736339306395088,1.6218349723823593
2017-10-08 16:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4261.4172302311745,4248.938429695169,12.47880053600511,10.292851741745803,4.371897588518614
2017-10-08 17:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4267.570871538328,4253.753923881767,13.816947656560842,11.005891715907362,5.62211188130696
2017-10-08 18:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4272.7140193941905,4258.028784851621,14.68523454256956,11.748610654327669,5.873247776483783
2017-10-08 19:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4277.0210217873455,4261.838530252142,15.182491535203553,12.440492013850239,5.483999042706628
2017-10-08 20:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4280.633725163657,4265.245578114245,15.3881470494116,13.03352366193526,4.709246774952682
2017-10-08 21:00:00,3825.0,4300.0,4300.0,3825.0,0.1122,477.26,4209.240722362508,4226.529256249183,-17.288533886675395,6.940337895978076,-48.45774356530694
2017-10-08 22:00:00,3825.0,3825.0,3825.0,3825.0,0.01,38.25,4149.204950825784,4191.70076506486,-42.495814239076026,-2.984387081902537,-79.02285431434697
2017-10-08 23:00:00,3825.0,3825.0,3825.0,3825.0,0.0,0.0,4098.670715253377,4160.291103830987,-61.62038857760945,-14.747138114626813,-93.74650092596526
2017-10-09 00:00:00,3825.0,3825.0,3825.0,3825.0,0.0,0.0,4056.0995262285296,4131.900610200731,-75.80108397220101,-26.987522720124847,-97.62712250415234
2017-10-09 01:00:00,3825.0,4300.0,3825.0,3825.0,0.03795,157.55,4020.211922642492,4106.186628358337,-85.97470571584472,-38.80782310539899,-94.33376522089146
2017-10-09 02:00:00,3825.0,3825.0,3825.0,3825.0,0.0,0.0,3989.941056767591,4082.853726779574,-92.91267001198321,-49.645563077023624,-86.53421386991917
2017-10-09 03:00:00,3825.0,3825.0,3825.0,3825.0,0.0,0.0,3964.3953730640465,4061.6458705395994,-97.25049747555295,-59.17835097655634,-76.14429299799322
2017-10-09 04:00:00,3825.0,4300.0,3825.0,3825.0,0.03224,128.24,3942.8283912054835,4042.340106690194,-99.5117154847103,-67.2530206436951,-64.5173896820304
2017-10-09 05:00:00,3825.0,3825.0,3825.0,3825.0,0.0,0.0,3924.614092146692,4024.74143161902,-100.127339472328,-73.83309768355237,-52.58848357755127
2017-10-09 06:00:00,3825.0,4300.0,3825.0,4300.0,0.01,43.0,3982.599733962759,4046.8772242082464,-64.27749024548757,-71.92076411053857,15.286547730102
2017-10-09 07:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4031.5978289341347,4067.10457228419,-35.50674335005533,-64.63426526458768,58.255043829064704
2017-10-09 08:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4073.010104946744,4085.6075241353683,-12.597419188624372,-54.22267260565633,83.25050683406391
2017-10-09 09:00:00,4300.0,4300.0,4300.0,4300.0,0.0,0.0,4108.017199334683,4102.549427817961,5.467771516721768,-42.28070839222633,95.4969598178962
