datetime,low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
2017-10-07 22:00:00,306.71,311.7,308.05,311.43,238.16,73672.22,311.43,311.43,0.0,0.0,0.0
2017-10-07 23:00:00,311.21,313.72,311.43,311.34,153.7,48032.23,311.38125,311.3832692307692,-0.002019230769178648,-0.0011217948717659157,-0.001794871794825465
2017-10-08 00:00:00,311.13,313.46,311.34,313.35,97.59,30480.45,312.1496535796767,312.08989650073926,0.0597570789374231,0.02382856324675417,0.07185703138133787
2017-10-08 01:00:00,312.78,315.0,313.35,315.0,431.48,135562.44,313.04939655172416,312.90343426883305,0.14596228289110513,0.06520177450839068,0.1615210167654289
2017-10-08 02:00:00,312.75,317.71,315.0,315.26,502.48,158579.18,313.65000960797556,313.44993158177914,0.20007802619642234,0.10532441006527778,0.18950723226228913
2017-10-08 03:00:00,313.75,316.5,315.26,314.19,354.6,111920.46,313.7812556820264,313.5981613833748,0.18309429865161064,0.12640437379433409,0.11337984971455312
2017-10-08 04:00:00,313.0,314.68,314.19,313.35,66.71,20931.39,313.6850224854307,313.5540271677761,0.1309953176545946,0.12756621921012862,0.006858196888931967
2017-10-08 05:00:00,313.0,314.17,313.35,314.17,24.06,7539.22,313.7862298177114,313.6532756538229,0.1329541638884848,0.12886104363665973,0.008186240503650133
2017-10-08 06:00:00,313.01,314.99,314.17,314.09,143.21,44999.93,313.8463263718523,313.71800778930844,0.12831858254384088,0.1287357324330552,-0.0008342997784286377
2017-10-08 07:00:00,313.06,316.81,314.09,315.13,122.04,38423.55,314.0895820254937,313.9128489719044,0.17673305358931657,0.13948991861272714,0.07448626995317886
2017-10-08 08:00:00,313.96,317.37,315.13,314.18,165.35,52169.44,314.106126334697,313.94749854488197,0.15862778981505699,0.14367717547922423,0.029901228671665503
2017-10-08 09:00:00,310.61,314.18,314.18,311.93,356.71,111258.52,313.7192182163051,313.6996170601058,0.01960115619925773,0.11703085008521762,-0.19485938777191977
2017-10-08 10:00:00,311.93,314.5,311.93,313.25,153.34,47951.05,313.637744108597,313.64694450261345,-0.009200394016431801,0.09031593317605292,-0.19903265438496945
2017-10-08 11:00:00,311.38,313.25,313.25,311.38,61.38,19182.86,313.2533223726266,313.39233965659275,-0.13901728396615454,0.042339253040778485,-0.36271307401386604
2017-10-08 12:00:00,309.9,312.51,311.38,310.67,149.53,46489.75,312.82057165027595,313.09784919062884,-0.277277540352884,-0.023915227949674548,-0.5067246248064189
2017-10-08 13:00:00,310.0,313.29,310.67,313.17,478.17,149121.24,312.8783174401549,313.10539675799384,-0.22707931783895674,-0.06572488309845946,-0.32270886948099453
2017-10-08 14:00:00,312.66,313.7,313.17,313.01,162.98,51029.71,312.89983348610536,313.09571315397005,-0.1958796678646877,-0.09235550842314968,-0.207048318883076
2017-10-08 15:00:00,311.34,313.5,313.01,312.36,162.53,50833.38,312.8124624623547,313.0230259914577,-0.21056352910301257,-0.11643081472100975,-0.18826542876400565
2017-10-08 16:00:00,309.11,312.36,312.36,311.28,203.29,63100.93,312.5664052616674,312.8549730644836,-0.2885678028162033,-0.1513616182723933,-0.27441236908762
2017-10-08 17:00:00,308.04,311.28,311.28,310.03,253.9,78461.45,312.16186903258387,312.58855663255434,-0.426687599970478,-0.20706907789365386,-0.4392370441536483
2017-10-08 18:00:00,306.57,311.37,310.03,309.23,740.55,227737.3,311.69688472236953,312.27810083027515,-0.5812161079056182,-0.2825950883893075,-0.5972420390326213
2017-10-08 19:00:00,308.66,310.06,309.23,309.56,160.06,49578.96,311.35958448947326,312.03137763916226,-0.6717931496889946,-0.3610133251066193,-0.6215596491647506
2017-10-08 20:00:00,306.21,309.99,309.56,307.58,209.64,64688.51,310.76536669963895,311.63395959501645,-0.8685928953775033,-0.46313204166623967,-0.8109217074225272
2017-10-08 21:00:00,306.2,308.23,307.58,306.23,120.33,36976.98,310.05472253611646,311.1587215700881,-1.103999033971661,-0.5919135938127927,-1.0241708803177365
2017-10-08 22:00:00,302.4,306.97,306.23,302.5,719.64,218449.53,308.87433334307894,310.40766743598,-1.5333340929010433,-0.7809117083194603,-1.504844769163166
2017-10-08 23:00:00,300.53,304.09,302.5,300.53,776.18,234756.73,307.57369155528454,309.56159833140606,-1.9879067761215197,-1.0230425173467652,-1.929728517549509
2017-10-09 00:00:00,289.1,302.18,300.53,289.84,2584.52,760817.43,304.81510507441317,307.89168849661223,-3.0765834221990644,-1.4347461365878837,-3.2836745712223614
2017-10-09 01:00:00,289.15,298.85,289.84,292.5,1092.36,321807.54,302.90268397929634,306.60208011731703,-3.6993961380206883,-1.8885539288058917,-3.6216844184295933
2017-10-09 02:00:00,292.49,297.0,292.5,296.99,501.23,148116.53,301.98582367038097,305.8044685073555,-3.8186448369745563,-2.275170370405753,-3.0869489331376068
2017-10-09 03:00:00,296.47,302.3,296.99,301.89,232.49,69772.48,301.9709827252407,305.48251277533353,-3.5115300500928583,-2.522748793586092,-1.9775625130135328
2017-10-09 04:00:00,297.7,301.89,301.89,297.7,307.94,92244.54,301.31018455863887,304.8476090119466,-3.5374244533077217,-2.7258851019860986,-1.6230787026432463
2017-10-09 05:00:00,296.0,298.81,297.7,297.87,129.1,38364.95,300.7783895495802,304.2826112503968,-3.504221700816629,-2.881675851900729,-1.2450916978317998
2017-10-09 06:00:00,296.96,299.37,297.87,298.29,186.91,55746.36,300.394009470035,303.80069637128196,-3.406686901246985,-2.9867446570369283,-0.8398844884201138
2017-10-09 07:00:00,296.78,299.35,298.29,297.67,108.24,32259.33,299.97349540940706,303.3107849871248,-3.3372895777177405,-3.056889208686291,-0.5608007380628992
2017-10-09 08:00:00,297.02,298.31,297.67,297.83,51.53,15332.15,299.6427714693822,302.8753505017077,-3.232579032325532,-3.0920414328503183,-0.2810751989504272
2017-10-09 09:00:00,296.67,298.34,297.83,297.6,32.95,9797.26,299.3277288388507,302.45847728947666,-3.1307484506259584,-3.099785349450061,-0.06192620235179458
2017-10-09 10:00:00,296.8,298.3,297.6,297.28,78.57,23385.1,299.01204067733306,302.05127442844935,-3.039233751116285,-3.087671884948122,0.0968762676636743
2017-10-09 11:00:00,296.11,298.26,297.28,296.11,71.47,21236.78,298.5647901263932,301.586210521677,-3.021420395283826,-3.074418834464367,0.10599687836108185
2017-10-09 12:00:00,296.0,297.56,296.11,296.66,65.26,19334.08,298.2713108799005,301.20221638122985,-2.9309055013293346,-3.0457113979963304,0.22961179333399162
2017-10-09 13:00:00,296.01,297.0,296.66,296.01,78.72,23307.42,297.9229804179541,300.7990496180114,-2.876069200057316,-3.0117784479458085,0.2714184957769854
2017-10-09 14:00:00,295.0,298.21,296.01,295.0,853.29,252873.13,297.47281381795835,300.35036697906,-2.877553161101673,-2.9849305356172464,0.21475474903114655
2017-10-09 15:00:00,292.32,295.0,295.0,293.05,399.5,117198.07,296.7917699146167,299.78738132929664,-2.9956114146799564,-2.9870668931709896,-0.01708904301793357
2017-10-09 16:00:00,290.4,293.05,293.05,291.04,608.47,177665.02,295.9062099723416,299.11485238491844,-3.2086424125768076,-3.0313850131871085,-0.3545147987793982
2017-10-09 17:00:00,285.0,291.5,291.04,285.0,1484.61,429061.58,294.22725303976205,298.03269389426487,-3.8054408545028195,-3.1862046106309005,-1.238472487743838
2017-10-09 18:00:00,275.59,285.19,285.0,281.2,1969.65,552662.32,292.2219703419974,296.7455027092171,-4.523532367219673,-3.453681812223888,-2.1397011099915693
2017-10-09 19:00:00,270.1,281.27,281.2,275.24,4246.05,1163128.86,289.6081574112496,295.1049134501798,-5.4967560389302434,-3.862310896210601,-3.2688902854392845
2017-10-09 20:00:00,274.74,288.6,275.24,286.34,1249.93,352574.74,289.10516822439763,294.4377412867693,-5.332573062371694,-4.156371526656811,-2.352403071429766
2017-10-09 21:00:00,285.01,289.41,286.34,285.62,311.52,89414.64,288.56881188508487,293.7679173600466,-5.199105474961755,-4.364922967170335,-1.6683650155828396
2017-10-09 22:00:00,280.1,287.27,285.62,282.59,471.84,133257.18,287.6487383181334,292.92040794421035,-5.271669626076971,-4.546275534389577,-1.4507881833747884
2017-10-09 23:00:00,281.96,284.5,282.59,282.8,219.2,61996.23,286.9026026693512,292.15441621169066,-5.251813542339448,-4.6873851499632835,-1.1288567847523296
2017-10-10 00:00:00,282.6,284.69,282.8,283.68,62.47,17711.48,286.40671872058243,291.5140394371474,-5.1073207165649706,-4.77137322225788,-0.6718949886141807
