datetime,low,high,open,close,volumefrom,volumeto
2017-10-07 22:00:00,4346.5,4505.0,4349.7,4468.7,4987.94,22070012.84
2017-10-07 23:00:00,4435.6,4485.9,4468.7,4435.6,2141.42,9551863.55
2017-10-08 00:00:00,4434.7,4490.0,4435.6,4454.8,1599.47,7127028.34
2017-10-08 01:00:00,4439.4,4455.0,4454.8,4454.0,526.09,2340640.31
2017-10-08 02:00:00,4416.3,4454.0,4454.0,4435.1,1715.74,7594230.14
2017-10-08 03:00:00,4430.4,4445.7,4435.1,4444.8,511.96,2272273.73
2017-10-08 04:00:00,4417.1,4445.7,4444.8,4433.7,649.69,2876808.88
2017-10-08 05:00:00,4432.0,4443.2,4433.7,4438.0,333.4,1479018.75
2017-10-08 06:00:00,4435.0,4468.0,4438.0,4455.1,767.54,3416474.67
2017-10-08 07:00:00,4446.7,4470.0,4455.1,4452.7,1290.84,5754691.83
2017-10-08 08:00:00,4449.0,4470.0,4452.7,4460.1,1241.52,5537640.35
2017-10-08 09:00:00,4449.8,4462.8,4460.1,4458.4,571.41,2546216.04
2017-10-08 10:00:00,4457.4,4490.0,4458.4,4475.8,1202.76,5386393.95
2017-10-08 11:00:00,4465.0,4478.0,4475.8,4466.2,503.7,2252089.05
2017-10-08 12:00:00,4465.0,4475.3,4466.2,4471.4,715.7,3198105.37
2017-10-08 13:00:00,4470.0,4540.0,4471.4,4526.2,3407.32,15371112.55
2017-10-08 14:00:00,4518.4,4560.0,4526.2,4534.3,1805.17,8196528.86
2017-10-08 15:00:00,4533.2,4580.0,4534.3,4580.0,1780.78,8131342.48
2017-10-08 16:00:00,4545.2,4584.0,4580.0,4569.2,1566.19,7152655.68
2017-10-08 17:00:00,4564.5,4587.6,4569.2,4578.0,733.26,3355352.5
2017-10-08 18:00:00,4541.6,4579.0,4578.0,4555.4,895.77,4085056.33
2017-10-08 19:00:00,4550.0,4612.2,4555.4,4600.9,2189.3,10056763.02
2017-10-08 20:00:00,4580.1,4624.0,4600.9,4590.0,1685.99,7776444.62
2017-10-08 21:00:00,4575.0,4603.2,4590.0,4591.9,1312.34,6022342.42
2017-10-08 22:00:00,4586.9,4627.9,4591.9,4627.9,1750.54,8073677.03
2017-10-08 23:00:00,4605.5,4632.4,4627.9,4611.9,1016.65,4697125.75
2017-10-09 00:00:00,4575.0,4615.2,4611.9,4590.0,1069.0,4908921.45
2017-10-09 01:00:00,4589.9,4632.0,4590.0,4610.2,726.24,3349438.89
2017-10-09 02:00:00,4605.9,4620.0,4610.2,4617.0,421.18,1943761.85
2017-10-09 03:00:00,4615.9,4635.0,4617.0,4632.7,970.33,4491758.92
2017-10-09 04:00:00,4588.0,4633.0,4632.7,4588.2,1284.87,5929373.86
2017-10-09 05:00:00,4585.0,4620.0,4588.2,4603.8,1934.17,8896336.85
2017-10-09 06:00:00,4551.0,4607.1,4603.8,4553.2,1774.56,8107401.71
2017-10-09 07:00:00,4552.4,4584.7,4553.2,4584.5,761.43,3480624.87
2017-10-09 08:00:00,4575.3,4587.0,4584.5,4575.4,726.23,3326429.02
2017-10-09 09:00:00,4568.6,4589.5,4575.4,4585.7,628.89,2878897.86
2017-10-09 10:00:00,4582.0,4619.0,4585.7,4594.9,1333.44,6134684.09
2017-10-09 11:00:00,4594.9,4618.0,4594.9,4603.0,738.14,3401164.6
2017-10-09 12:00:00,4585.0,4610.0,4603.0,4595.5,570.88,2625211.2
2017-10-09 13:00:00,4585.1,4621.0,4595.5,4617.2,1196.97,5515389.68
2017-10-09 14:00:00,4614.5,4672.4,4617.2,4667.0,2702.16,12559871.1
2017-10-09 15:00:00,4640.0,4674.0,4667.0,4643.0,1691.23,7877704.43
2017-10-09 16:00:00,4633.3,4655.9,4643.0,4649.9,944.86,4389169.28
2017-10-09 17:00:00,4646.7,4723.1,4649.9,4715.3,3645.9,17116512.96
2017-10-09 18:00:00,4682.2,4765.0,4715.3,4745.0,5617.05,26526067.99
2017-10-09 19:00:00,4745.0,4879.8,4745.0,4794.9,8350.05,40234822.55
2017-10-09 20:00:00,4720.6,4850.0,4794.9,4845.9,5532.39,26539189.03
2017-10-09 21:00:00,4786.0,4850.0,4845.9,4815.3,1551.93,7465702.03
2017-10-09 22:00:00,4732.0,4827.0,4815.3,4752.3,3233.8,15465443.46
2017-10-09 23:00:00,4750.0,4818.7,4752.3,4782.3,1362.72,6528899.08
2017-10-10 00:00:00,4782.2,4884.9,4782.3,4883.0,2515.61,12172826.21
2017-10-10 01:00:00,4817.0,4893.9,4883.0,4817.3,1921.98,9336101.1
2017-10-10 02:00:00,4788.9,4830.0,4817.3,4827.0,1130.22,5437155.84
2017-10-10 03:00:00,4770.0,4827.0,4827.0,4790.9,1288.13,6173138.61
2017-10-10 04:00:00,4790.2,4831.6,4790.9,4805.6,783.51,3774130.24
2017-10-10 05:00:00,4804.1,4843.3,4805.6,4842.8,740.53,3571031.76
2017-10-10 06:00:00,4830.2,4865.8,4842.8,4845.0,947.1,4590819.3
2017-10-10 07:00:00,4780.2,4853.4,4845.0,4783.0,1223.96,5897877.92
